STRUCTURE,STRUCTURE_ID,freq: Time frequency,wstatus: Labour force and employment status,sex: Sex,age: Age class,unit: Unit of measure,geo: Geopolitical entity (reporting),TIME_PERIOD: Time,OBS_VALUE: Observation value,OBS_FLAG: Observation status (Flag) V2 structure,CONF_STATUS: Confidentiality status (flag)
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IE: Ireland,2010,224.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IE: Ireland,2011,215.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IE: Ireland,2012,210.6,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IE: Ireland,2013,217.2,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IE: Ireland,2014,221.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IE: Ireland,2015,219.9,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IE: Ireland,2016,220.2,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IE: Ireland,2017,216.3,b: break in time series,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IE: Ireland,2018,212.9,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IE: Ireland,2019,209.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IE: Ireland,2020,196.9,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IE: Ireland,2021,192.2,b: break in time series,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IE: Ireland,2022,213.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IE: Ireland,2023,209.2,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IE: Ireland,2024,204.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IS: Iceland,2010,12.7,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IS: Iceland,2011,12.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IS: Iceland,2012,12.3,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IS: Iceland,2013,13.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IS: Iceland,2014,13.7,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IS: Iceland,2015,14.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IS: Iceland,2016,13.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IS: Iceland,2017,13.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IS: Iceland,2018,13.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IS: Iceland,2019,13.9,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IS: Iceland,2020,13.7,b: break in time series,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IS: Iceland,2021,15.0,b: break in time series,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IS: Iceland,2022,15.3,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IS: Iceland,2023,17.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IS: Iceland,2024,18.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IT: Italy,2010,3606.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IT: Italy,2011,3577.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IT: Italy,2012,3503.9,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IT: Italy,2013,3422.3,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IT: Italy,2014,3359.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IT: Italy,2015,3334.7,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IT: Italy,2016,3284.2,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IT: Italy,2017,3253.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IT: Italy,2018,3196.3,b: break in time series,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IT: Italy,2019,3151.6,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IT: Italy,2020,3076.6,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IT: Italy,2021,2957.8,b: break in time series,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IT: Italy,2022,2999.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IT: Italy,2023,2998.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,IT: Italy,2024,3026.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,LT: Lithuania,2010,66.2,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,LT: Lithuania,2011,64.7,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,LT: Lithuania,2012,72.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,LT: Lithuania,2013,80.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,LT: Lithuania,2014,79.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,LT: Lithuania,2015,85.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,LT: Lithuania,2016,92.2,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,LT: Lithuania,2017,87.3,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,LT: Lithuania,2018,87.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,LT: Lithuania,2019,93.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,LT: Lithuania,2020,93.6,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,LT: Lithuania,2021,84.7,b: break in time series,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,LT: Lithuania,2022,89.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,LT: Lithuania,2023,94.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,LT: Lithuania,2024,97.6,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,LU: Luxembourg,2010,10.3,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,LU: Luxembourg,2011,10.9,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,LU: Luxembourg,2012,11.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,LU: Luxembourg,2013,11.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,LU: Luxembourg,2014,12.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,LU: Luxembourg,2015,13.0,b: break in time series,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,LU: Luxembourg,2016,14.6,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,LU: Luxembourg,2017,13.9,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,LU: Luxembourg,2018,12.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,LU: Luxembourg,2019,12.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,LU: Luxembourg,2020,13.7,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,LU: Luxembourg,2021,14.5,b: break in time series,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,LU: Luxembourg,2022,14.6,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,LU: Luxembourg,2023,13.3,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,LU: Luxembourg,2024,14.3,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,LV: Latvia,2010,48.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,LV: Latvia,2011,50.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,LV: Latvia,2012,52.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,LV: Latvia,2013,53.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,LV: Latvia,2014,55.7,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,LV: Latvia,2015,63.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,LV: Latvia,2016,62.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,LV: Latvia,2017,59.6,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,LV: Latvia,2018,55.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,LV: Latvia,2019,54.9,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,LV: Latvia,2020,58.9,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,LV: Latvia,2021,60.5,b: break in time series,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,LV: Latvia,2022,62.6,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,LV: Latvia,2023,62.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,LV: Latvia,2024,61.6,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,ME: Montenegro,2011,19.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,ME: Montenegro,2012,21.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,ME: Montenegro,2013,20.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,ME: Montenegro,2014,24.2,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,ME: Montenegro,2015,26.9,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,ME: Montenegro,2016,29.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,ME: Montenegro,2017,30.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,ME: Montenegro,2018,31.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,ME: Montenegro,2019,30.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,ME: Montenegro,2020,28.7,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,MK: North Macedonia,2010,93.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,MK: North Macedonia,2011,93.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,SELF: Self-employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,MK: North Macedonia,2012,91.0,,
